gt_corner_angle,normal_affinity,variant,seed,recovered_corner_angle,abs_corner_angle_error,normal_angular_error,surface_leakage,chamfer_distance,boundary_seam_error,normal_estimation_error,graph_edge_cross_surface_rate,graph_partition_pair_error,mls_fit_chamfer,mls_fit_normal_error,gaussian_spawn_rms,gaussian_spawn_chamfer_delta,generated,runtime_s
45,hard,C1,1,5.668769936166496,39.3312300638335,26.051898956298828,0.21846153846153846,0.044154739153010186,0.09995380814577369,2.5433311462402344,0.025609920474457475,0.42442778913367146,0.044338565559437396,25.797508239746094,0.0016299437265843153,-0.00018382640642720938,650,0.24485063552856445
45,hard,C1,2,5.719402409233611,39.28059759076639,26.186485290527344,0.1523076923076923,0.04334919218941644,0.09533793589905772,2.550886869430542,0.02365534557948989,0.42531128348289754,0.04355385995745506,25.978734970092773,0.0016064229421317577,-0.00020466776803861747,650,0.2187957763671875
45,hard,C1,3,0.0,45.0,28.727283477783203,0.15692307692307692,0.04335933902821873,0.09430068181965533,2.4038844108581543,0.02278749337572867,0.4264235569422777,0.043505240443875354,28.41836166381836,0.0015932249370962381,-0.00014590141565662407,650,0.25035691261291504
45,hard,C1,4,6.040333576021041,38.95966642397896,30.695642471313477,0.19846153846153847,0.043489436699237494,0.09744855821505415,2.46999192237854,0.022833489117372145,0.4217884541334676,0.043595067364400567,30.340618133544922,0.0015962435863912106,-0.00010563066516307285,650,0.2361280918121338
45,hard,C2,0,6.340473018189604,38.659526981810394,31.491207122802734,0.2,0.04349064458540748,0.10064596723936681,2.4622552394866943,0.026128266033254157,0.42362255237873064,0.043706402382411524,31.673791885375977,0.001608312944881618,-0.00021575779700404307,650,0.31450557708740234
45,hard,C2,1,5.668769936166496,39.3312300638335,26.051898956298828,0.21846153846153846,0.044154739153010186,0.10696616098969133,2.5433311462402344,0.025609920474457475,0.42442778913367146,0.044338565559437396,25.797508239746094,0.0016299437265843153,-0.00018382640642720938,650,0.3193056583404541
45,hard,C2,2,5.719402409233611,39.28059759076639,26.186485290527344,0.1523076923076923,0.04334919218941644,0.100179605151896,2.550886869430542,0.02365534557948989,0.42531128348289754,0.04355385995745506,25.978734970092773,0.0016064229421317577,-0.00020466776803861747,650,0.32780909538269043
45,hard,C2,3,0.0,45.0,28.727283477783203,0.15692307692307692,0.04335933902821873,0.09780256373696361,2.4038844108581543,0.02278749337572867,0.4264235569422777,0.043505240443875354,28.41836166381836,0.0015932249370962381,-0.00014590141565662407,650,0.2837402820587158
45,hard,C2,4,6.040333576021041,38.95966642397896,30.695642471313477,0.19846153846153847,0.043489436699237494,0.10168817419582897,2.46999192237854,0.022833489117372145,0.4217884541334676,0.043595067364400567,30.340618133544922,0.0015962435863912106,-0.00010563066516307285,650,0.31083059310913086
45,hard,C3,0,44.0612281941576,0.9387718058423999,4.086139678955078,0.07076923076923076,0.02169747919692004,0.07794310921362103,2.4622552394866943,0.0,0.0009477014594602475,0.021661851212080696,3.8092288970947266,0.001608312944881618,3.562798483934537e-05,650,0.31112194061279297
45,hard,C3,1,42.319353194071624,2.680646805928376,7.680905818939209,0.06,0.023601674370802322,0.08608054856122609,2.5433311462402344,0.0,0.004128498246145305,0.023496554751292087,7.750135898590088,0.001629943959414959,0.00010511961951023552,650,0.3175225257873535
45,hard,C3,2,44.75197159288887,0.2480284071111285,5.408708572387695,0.05384615384615385,0.024078697280672714,0.07754590238974697,2.550886869430542,0.0,0.004047409754354105,0.024146925851753685,5.270254135131836,0.0016064229421317577,-6.822857108097075e-05,650,0.31546711921691895
45,hard,C3,3,44.993205227637624,0.0067947723623760226,2.314455032348633,0.07076923076923076,0.02185592349990709,0.07566555620141249,2.4038844108581543,0.0,0.0,0.021812356993225954,2.314368486404419,0.0015932249370962381,4.3566506681136374e-05,650,0.32830166816711426
45,hard,C3,4,43.0635273463523,1.936472653647698,3.0824954509735107,0.06153846153846154,0.02188415495804607,0.07955287017987864,2.46999192237854,0.0,0.0009478392227718373,0.021806963858913127,3.0132696628570557,0.0015962438192218542,7.71910991329422e-05,650,0.3298783302307129
45,soft,C0,0,0.0,45.0,31.264068603515625,0.2076923076923077,0.04364488451876076,0.09918128569937208,2.4622552394866943,0.03777258566978193,0.42484241425731795,0.043869472515351025,31.48283576965332,0.001608312944881618,-0.00022458799659026696,650,0.20428752899169922
45,soft,C0,1,0.0,45.0,27.299903869628906,0.2276923076923077,0.04441077440821463,0.09957396752198489,2.5433311462402344,0.03796296296296296,0.425674413909708,0.04459705021444757,27.117176055908203,0.0016299437265843153,-0.00018627580623294115,650,0.1706554889678955
45,soft,C0,2,0.0,45.0,26.722530364990234,0.16,0.043386960508406514,0.09965999767243419,2.550886869430542,0.03687888198757764,0.4265139147822223,0.043584908484195065,26.888858795166016,0.0016064229421317577,-0.00019794797578855106,650,0.1786329746246338
45,soft,C0,3,0.0,45.0,28.727283477783203,0.15692307692307692,0.04335933902821873,0.09809151866376728,2.4038844108581543,0.03497139885595424,0.4264235569422777,0.043505240443875354,28.41836166381836,0.0015932249370962381,-0.00014590141565662407,650,0.16761422157287598
45,soft,C0,4,0.0,45.0,30.182458877563477,0.2153846153846154,0.04371492507960456,0.09917797610102405,2.46999192237854,0.03571428571428571,0.42303249311335567,0.04383510431620957,29.89260482788086,0.0015962435863912106,-0.0001201792366050114,650,0.14758586883544922
45,soft,C1,0,6.340473018189604,38.659526981810394,31.491207122802734,0.2,0.04349064458540748,0.09613650820719781,2.4622552394866943,0.03419919070617413,0.42362255237873064,0.043706402382411524,31.673791885375977,0.001608312944881618,-0.00021575779700404307,650,0.25002598762512207
45,soft,C1,1,0.0,45.0,27.299903869628906,0.2276923076923077,0.04441077440821463,0.09530226749463384,2.5433311462402344,0.03249866808737347,0.425674413909708,0.04459705021444757,27.117176055908203,0.0016299437265843153,-0.00018627580623294115,650,0.22177696228027344
45,soft,C1,2,0.0,45.0,26.722530364990234,0.16,0.043386960508406514,0.09496768520651673,2.550886869430542,0.031196971674716096,0.4265139147822223,0.043584908484195065,26.888858795166016,0.0016064229421317577,-0.00019794797578855106,650,0.2580709457397461
45,soft,C1,3,0.0,45.0,28.727283477783203,0.15692307692307692,0.04335933902821873,0.09415597860946229,2.4038844108581543,0.030948028205797857,0.4264235569422777,0.043505240443875354,28.41836166381836,0.0015932249370962381,-0.00014590141565662407,650,0.23720335960388184
45,soft,C1,4,6.040333576021041,38.95966642397896,30.695642471313477,0.19846153846153847,0.043489436699237494,0.09732067260711424,2.46999192237854,0.0311263518860459,0.4217884541334676,0.043595067364400567,30.340618133544922,0.0015962435863912106,-0.00010563066516307285,650,0.21763920783996582
45,soft,C2,0,6.340473018189604,38.659526981810394,31.491207122802734,0.2,0.04349064458540748,0.10078824184398592,2.4622552394866943,0.03419919070617413,0.42362255237873064,0.043706402382411524,31.673791885375977,0.001608312944881618,-0.00021575779700404307,650,0.35345959663391113
45,soft,C2,1,0.0,45.0,27.299903869628906,0.2276923076923077,0.04441077440821463,0.1004400156829054,2.5433311462402344,0.03249866808737347,0.425674413909708,0.04459705021444757,27.117176055908203,0.0016299437265843153,-0.00018627580623294115,650,0.3262922763824463
45,soft,C2,2,0.0,45.0,26.722530364990234,0.16,0.043386960508406514,0.09991189284983253,2.550886869430542,0.031196971674716096,0.4265139147822223,0.043584908484195065,26.888858795166016,0.0016064229421317577,-0.00019794797578855106,650,0.31661343574523926
45,soft,C2,3,0.0,45.0,28.727283477783203,0.15692307692307692,0.04335933902821873,0.0979173222628013,2.4038844108581543,0.030948028205797857,0.4264235569422777,0.043505240443875354,28.41836166381836,0.0015932249370962381,-0.00014590141565662407,650,0.33831262588500977
45,soft,C2,4,6.040333576021041,38.95966642397896,30.695642471313477,0.19846153846153847,0.043489436699237494,0.1019038484068622,2.46999192237854,0.0311263518860459,0.4217884541334676,0.043595067364400567,30.340618133544922,0.0015962435863912106,-0.00010563066516307285,650,0.33945608139038086
45,soft,C3,0,44.0612281941576,0.9387718058423999,4.086139678955078,0.07076923076923076,0.02169747919692004,0.07804762479789076,2.4622552394866943,0.0,0.0009477014594602475,0.021661851212080696,3.8092288970947266,0.001608312944881618,3.562798483934537e-05,650,0.3332796096801758
45,soft,C3,1,45.07644719512611,0.0764471951261072,4.683311939239502,0.05846153846153846,0.023198198456768685,0.07774355512401862,2.5433311462402344,0.0,0.0,0.02311477044389233,4.752541542053223,0.001629943959414959,8.34280128763562e-05,650,0.32731103897094727
45,soft,C3,2,45.117087929708916,0.1170879297089158,5.11599063873291,0.05384615384615385,0.024014376348507005,0.07708840084722998,2.550886869430542,0.0,0.0,0.02408026266013618,4.977532863616943,0.0016064229421317577,-6.588631162917497e-05,650,0.3004419803619385
45,soft,C3,3,44.993205227637624,0.0067947723623760226,2.314455032348633,0.07076923076923076,0.02185592349990709,0.07523475863655821,2.4038844108581543,0.0,0.0,0.021812356993225954,2.314368486404419,0.0015932249370962381,4.3566506681136374e-05,650,0.3481886386871338
45,soft,C3,4,43.0635273463523,1.936472653647698,3.0824954509735107,0.06153846153846154,0.02188415495804607,0.07962658029346449,2.46999192237854,0.0,0.0009478392227718373,0.021806963858913127,3.0132696628570557,0.0015962438192218542,7.71910991329422e-05,650,0.34035396575927734
45,adaptive,C0,0,0.0,45.0,31.264068603515625,0.2076923076923077,0.04364488451876076,0.09918128569937208,2.4622552394866943,0.03777258566978193,0.42484241425731795,0.043869472515351025,31.48283576965332,0.001608312944881618,-0.00022458799659026696,650,0.17185091972351074
45,adaptive,C0,1,0.0,45.0,27.299903869628906,0.2276923076923077,0.04441077440821463,0.09957396752198489,2.5433311462402344,0.03796296296296296,0.425674413909708,0.04459705021444757,27.117176055908203,0.0016299437265843153,-0.00018627580623294115,650,0.17554712295532227
45,adaptive,C0,2,0.0,45.0,26.722530364990234,0.16,0.043386960508406514,0.09965999767243419,2.550886869430542,0.03687888198757764,0.4265139147822223,0.043584908484195065,26.888858795166016,0.0016064229421317577,-0.00019794797578855106,650,0.12898874282836914
45,adaptive,C0,3,0.0,45.0,28.727283477783203,0.15692307692307692,0.04335933902821873,0.09809151866376728,2.4038844108581543,0.03497139885595424,0.4264235569422777,0.043505240443875354,28.41836166381836,0.0015932249370962381,-0.00014590141565662407,650,0.14909863471984863
45,adaptive,C0,4,0.0,45.0,30.182458877563477,0.2153846153846154,0.04371492507960456,0.09917797610102405,2.46999192237854,0.03571428571428571,0.42303249311335567,0.04383510431620957,29.89260482788086,0.0015962435863912106,-0.0001201792366050114,650,0.19666385650634766
